# OpenSignals Text File Format. Version 1
# {"98:D3:81:FD:6D:86": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:81:FD:6D:86", "device connection": "BTH98:D3:81:FD:6D:86", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-9-8", "time": "10:21:7.659", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	535	
1	0	0	0	0	479	
2	0	0	0	0	516	
3	0	0	0	0	515	
4	0	0	0	0	428	
5	0	0	0	0	550	
6	0	0	0	0	459	
7	0	0	0	0	528	
8	0	0	0	0	526	
9	0	0	0	0	409	
10	0	0	0	0	556	
11	0	0	0	0	465	
12	0	0	0	0	525	
13	0	0	0	0	530	
14	0	0	0	0	412	
15	0	0	0	0	556	
0	0	0	0	0	464	
1	0	0	0	0	518	
2	0	0	0	0	495	
3	0	0	0	0	431	
4	0	0	0	0	575	
5	0	0	0	0	435	
6	0	0	0	0	540	
7	0	0	0	0	507	
8	0	0	0	0	443	
9	0	0	0	0	561	
10	0	0	0	0	452	
11	0	0	0	0	535	
12	0	0	0	0	526	
13	0	0	0	0	413	
14	0	0	0	0	582	
15	0	0	0	0	407	
0	0	0	0	0	567	
1	0	0	0	0	500	
2	0	0	0	0	445	
3	0	0	0	0	552	
4	0	0	0	0	431	
5	0	0	0	0	550	
6	0	0	0	0	522	
7	0	0	0	0	409	
8	0	0	0	0	583	
9	0	0	0	0	458	
10	0	0	0	0	547	
11	0	0	0	0	497	
12	0	0	0	0	412	
13	0	0	0	0	566	
14	0	0	0	0	444	
15	0	0	0	0	549	
0	0	0	0	0	529	
1	0	0	0	0	401	
2	0	0	0	0	593	
3	0	0	0	0	415	
4	0	0	0	0	542	
5	0	0	0	0	538	
6	0	0	0	0	435	
7	0	0	0	0	582	
8	0	0	0	0	410	
9	0	0	0	0	559	
10	0	0	0	0	512	
11	0	0	0	0	401	
12	0	0	0	0	582	
13	0	0	0	0	449	
14	0	0	0	0	549	
15	0	0	0	0	510	
0	0	0	0	0	417	
1	0	0	0	0	572	
2	0	0	0	0	428	
3	0	0	0	0	548	
4	0	0	0	0	520	
5	0	0	0	0	396	
6	0	0	0	0	551	
7	0	0	0	0	465	
8	0	0	0	0	555	
9	0	0	0	0	532	
10	0	0	0	0	392	
11	0	0	0	0	600	
12	0	0	0	0	423	
13	0	0	0	0	549	
14	0	0	0	0	503	
15	0	0	0	0	402	
0	0	0	0	0	590	
1	0	0	0	0	417	
2	0	0	0	0	532	
3	0	0	0	0	539	
4	0	0	0	0	403	
5	0	0	0	0	569	
6	0	0	0	0	426	
7	0	0	0	0	589	
8	0	0	0	0	492	
9	0	0	0	0	407	
10	0	0	0	0	577	
11	0	0	0	0	438	
12	0	0	0	0	535	
13	0	0	0	0	516	
14	0	0	0	0	398	
15	0	0	0	0	575	
0	0	0	0	0	415	
1	0	0	0	0	564	
2	0	0	0	0	503	
3	0	0	0	0	433	
4	0	0	0	0	580	
5	0	0	0	0	436	
6	0	0	0	0	550	
7	0	0	0	0	523	
8	0	0	0	0	411	
9	0	0	0	0	596	
10	0	0	0	0	447	
11	0	0	0	0	526	
12	0	0	0	0	536	
13	0	0	0	0	405	
14	0	0	0	0	573	
15	0	0	0	0	441	
0	0	0	0	0	562	
1	0	0	0	0	525	
2	0	0	0	0	379	
3	0	0	0	0	563	
4	0	0	0	0	447	
5	0	0	0	0	542	
6	0	0	0	0	532	
7	0	0	0	0	401	
8	0	0	0	0	563	
9	0	0	0	0	451	
10	0	0	0	0	531	
11	0	0	0	0	524	
12	0	0	0	0	392	
13	0	0	0	0	567	
14	0	0	0	0	458	
15	0	0	0	0	535	
0	0	0	0	0	505	
1	0	0	0	0	418	
2	0	0	0	0	584	
3	0	0	0	0	443	
4	0	0	0	0	555	
5	0	0	0	0	514	
6	0	0	0	0	418	
7	0	0	0	0	577	
8	0	0	0	0	433	
9	0	0	0	0	551	
10	0	0	0	0	515	
11	0	0	0	0	399	
12	0	0	0	0	595	
13	0	0	0	0	433	
14	0	0	0	0	537	
15	0	0	0	0	528	
0	0	0	0	0	435	
1	0	0	0	0	563	
2	0	0	0	0	442	
3	0	0	0	0	552	
4	0	0	0	0	509	
5	0	0	0	0	412	
6	0	0	0	0	558	
7	0	0	0	0	452	
8	0	0	0	0	533	
9	0	0	0	0	512	
10	0	0	0	0	377	
11	0	0	0	0	619	
12	0	0	0	0	439	
13	0	0	0	0	503	
14	0	0	0	0	534	
15	0	0	0	0	423	
0	0	0	0	0	587	
1	0	0	0	0	472	
2	0	0	0	0	518	
3	0	0	0	0	516	
4	0	0	0	0	422	
5	0	0	0	0	558	
6	0	0	0	0	479	
7	0	0	0	0	516	
8	0	0	0	0	543	
9	0	0	0	0	415	
10	0	0	0	0	581	
11	0	0	0	0	440	
12	0	0	0	0	556	
13	0	0	0	0	483	
14	0	0	0	0	449	
15	0	0	0	0	573	
0	0	0	0	0	423	
1	0	0	0	0	570	
2	0	0	0	0	499	
3	0	0	0	0	396	
4	0	0	0	0	624	
5	0	0	0	0	405	
6	0	0	0	0	575	
7	0	0	0	0	497	
8	0	0	0	0	414	
9	0	0	0	0	591	
10	0	0	0	0	413	
11	0	0	0	0	571	
12	0	0	0	0	510	
13	0	0	0	0	370	
14	0	0	0	0	601	
15	0	0	0	0	446	
0	0	0	0	0	556	
1	0	0	0	0	521	
2	0	0	0	0	401	
3	0	0	0	0	581	
4	0	0	0	0	450	
